game_id,team_id,game_datetime_utc,season,minutes_available_pct,star_availability_score,injury_impact_delta,lineup_continuity_l3,new_starter_flag,usage_gini,top1_usage_share
401812372,112358,2026-02-06T00:00:00Z,2026,1.0,0.770040959625512,42.94,0.8571428571428571,0.0,0.2855592589721727,0.26207270754205103
401812373,112358,2026-02-07T21:00:00Z,2026,1.0,1.116,42.69,0.9523809523809524,1.0,0.29378075340808263,0.31507622811970637
401812374,112358,2026-02-13T00:00:00Z,2026,1.0,0.8347205707491081,45.83,0.9523809523809524,0.0,0.315187969924812,0.27421052631578946
401812375,112358,2026-02-14T18:00:00Z,2026,1.0,0.673661670235546,43.92,0.9523809523809524,0.0,0.23039257795722015,0.2687913409500902
401859836,112358,2026-02-17T00:00:00Z,2026,1.0,0.8723361880103565,30.0,0.8571428571428571,0.0,0.22963800904977377,0.251131221719457
401812376,112358,2026-02-20T00:00:00Z,2026,1.0,1.1280384397964953,40.0,0.8095238095238094,0.0,0.3520074696545285,0.2642390289449113
401812377,112358,2026-02-21T19:00:00Z,2026,1.0,0.9712623413258109,40.0,0.8571428571428572,0.0,0.30210903302825304,0.24233983286908076
401812378,112358,2026-02-27T00:00:00Z,2026,0.56,0.556461475743987,66.53,0.8571428571428571,1.0,0.31585698252364913,0.3367003367003367
401814548,113,2026-01-31T23:00:00Z,2026,1.0,0.7822176094101366,43.22,0.9523809523809524,0.0,0.21768707482993196,0.2515406162464986
401814554,113,2026-02-04T00:00:00Z,2026,1.0,1.0995894784856317,42.66,0.9523809523809524,0.0,0.2882082456550542,0.26950354609929084
401845838,113,2026-02-07T18:00:00Z,2026,1.375,1.4553509622040701,41.39,0.8571428571428571,1.0,0.34778603097829214,0.2503022974607013
401814563,113,2026-02-14T02:00:00Z,2026,0.9302325581395349,0.8637873754152825,45.02,0.9047619047619048,0.0,0.18500596114734558,0.20716740304369177
401814572,113,2026-02-18T00:00:00Z,2026,0.9302325581395349,0.9159763313609468,30.0,0.8095238095238094,0.0,0.2387562465297057,0.22320932815102718
401814576,113,2026-02-21T23:00:00Z,2026,1.0465116279069768,1.0587176152845852,40.0,0.9523809523809524,0.0,0.29034827311563244,0.23162696401419164
401814582,113,2026-02-25T00:00:00Z,2026,1.0227272727272727,1.0222820536626127,30.0,0.8571428571428571,1.0,0.20989277066758913,0.23002421307506055
401813414,116,2026-01-31T01:00:00Z,2026,1.0,0.5847627533971932,42.46,1.0,1.0,0.11134330853464852,0.17554125219426564
401813315,116,2026-02-01T19:00:00Z,2026,1.0,1.0587537091988133,40.4,1.0,0.0,0.1742888574571743,0.1908690869086909
401813415,116,2026-02-06T00:00:00Z,2026,1.0,0.7688524590163933,41.97,0.8571428571428571,0.0,0.19866579889358937,0.22095671981776766
401813416,116,2026-02-08T00:00:00Z,2026,1.0,1.0919822921790456,40.87,0.8571428571428571,0.0,0.22823627984918307,0.2164222873900293
401813417,116,2026-02-14T00:00:00Z,2026,1.0,1.0928125928125927,43.21,0.9047619047619048,1.0,0.23195791550221925,0.23014959723820486
401813393,116,2026-02-21T00:00:00Z,2026,1.0,0.5627027027027028,30.0,0.7619047619047619,1.0,0.18150524174620564,0.1960569550930997
401813370,116,2026-02-22T19:00:00Z,2026,1.0,1.0085333277899617,38.9,0.9047619047619048,0.0,0.24120011765859398,0.28963623884694584
401812037,119,2026-01-30T02:00:00Z,2026,1.0,0.7050847457627117,42.1,1.0,0.0,0.16720585731312793,0.20977353992848627
401812044,119,2026-01-31T19:00:00Z,2026,1.0,0.6179811749432004,45.32,0.7142857142857143,1.0,0.3556748594916534,0.31943628890193776
401812056,119,2026-02-07T21:00:00Z,2026,1.0,0.7662168045276447,44.54,0.9047619047619048,1.0,0.23542559135779476,0.23859191655801826
401812064,119,2026-02-13T00:00:00Z,2026,1.0,1.288546574263157,48.88,0.7619047619047619,0.0,0.3547897373614695,0.3214665249734325
401812067,119,2026-02-16T00:00:00Z,2026,1.0,1.1299405225051762,44.04,0.8095238095238096,1.0,0.3441919593198793,0.3042269187986652
401812081,119,2026-02-22T19:00:00Z,2026,1.0,0.865706630944407,30.0,0.8095238095238094,1.0,0.38454984379437657,0.2664015904572564
401812085,119,2026-02-27T00:00:00Z,2026,0.635,0.2570716338330506,88.77,0.9523809523809524,0.0,0.27171675586661176,0.22382324687800192
401827652,12,2026-01-31T19:00:00Z,2026,1.0,1.1163306451612904,40.7,0.9523809523809524,0.0,0.15975422427035332,0.24403927068723705
401827665,12,2026-02-07T21:00:00Z,2026,1.0,0.8437342304457527,40.52,0.8571428571428571,1.0,0.1957788628130414,0.21719955898566704
401820818,12,2026-02-10T02:00:00Z,2026,1.0,0.9417490494296578,41.21,0.9047619047619048,0.0,0.2924014947879106,0.23313446535107848
401827679,12,2026-02-14T23:30:00Z,2026,1.125,0.6651028011591004,43.13,0.9523809523809524,1.0,0.2705498866213152,0.21726190476190477
401827689,12,2026-02-19T02:00:00Z,2026,0.975609756097561,0.4872990550987851,30.0,0.8095238095238094,1.0,0.26441881100266196,0.2370600414078675
401827695,12,2026-02-21T20:00:00Z,2026,0.975609756097561,0.2854503182838056,40.0,0.8571428571428571,0.0,0.3700811514316337,0.30010718113612
401827700,12,2026-02-25T02:00:00Z,2026,0.975609756097561,0.5988094791001616,30.0,0.9047619047619048,0.0,0.32587433313574393,0.2821576763485477
401825486,120,2026-02-01T18:00:00Z,2026,1.0,0.8250758341759352,46.71,0.8095238095238094,1.0,0.31239031239031234,0.27272727272727265
401825495,120,2026-02-06T01:30:00Z,2026,1.0,0.7089727387615092,44.0,0.7619047619047619,0.0,0.3080459770114943,0.23448275862068968
401825502,120,2026-02-08T19:00:00Z,2026,1.0,1.0561183470011253,42.65,0.8571428571428572,0.0,0.35961221876714833,0.2893725992317541
401825508,120,2026-02-11T23:00:00Z,2026,1.0,0.9092920353982301,41.28,0.8095238095238094,0.0,0.3013164310092638,0.25540386803185444
401825519,120,2026-02-15T17:00:00Z,2026,1.0,1.180107880542034,41.69,0.9047619047619048,0.0,0.28313382553221994,0.26342197691921726
401825525,120,2026-02-19T01:00:00Z,2026,1.0,0.850953415399469,30.0,0.9523809523809524,1.0,0.3466241360978203,0.31844763423710787
401825529,120,2026-02-21T20:00:00Z,2026,1.0,0.4064031362299902,39.45,0.7142857142857143,1.0,0.48591691995947306,0.42127659574468085
401825541,120,2026-02-26T00:00:00Z,2026,1.0,0.6576750814332248,40.0,0.8095238095238094,1.0,0.31904475560518847,0.2988574864702345
401825481,127,2026-01-31T01:00:00Z,2026,0.975609756097561,1.6434649792712197,45.94,0.8571428571428572,1.0,0.42240000000000005,0.37546666666666667
401825493,127,2026-02-05T00:00:00Z,2026,0.975609756097561,0.8315464292204253,46.09,0.8571428571428571,0.0,0.28352350524874487,0.24089456869009584
401830778,127,2026-02-08T01:00:00Z,2026,1.0975609756097562,1.3584131326949382,41.01,0.9047619047619048,0.0,0.28268939914753194,0.3214629451395573
401825512,127,2026-02-14T01:00:00Z,2026,0.9523809523809523,0.8418403020556565,42.05,0.9523809523809524,1.0,0.24033341051169252,0.2171799027552674
401825521,127,2026-02-18T01:30:00Z,2026,0.9523809523809523,0.7725933202357564,30.0,1.0,0.0,0.16386044089567786,0.19744835965978128
401825534,127,2026-02-22T18:00:00Z,2026,0.975609756097561,0.7422821861422364,40.0,1.0,0.0,0.14024489795918368,0.19485714285714287
401825543,127,2026-02-27T01:00:00Z,2026,0.0975609756097561,0.06975745868212063,99.0,0.8571428571428571,0.0,0.5833333333333334,0.5
401809159,13,2026-01-30T02:30:00Z,2026,1.0,0.7326434619002822,45.86,0.4761904761904762,1.0,0.2514466070489216,0.27459231983166754
401809160,13,2026-02-01T01:00:00Z,2026,1.0,0.9403833658219624,42.38,0.7142857142857143,1.0,0.3453755059211513,0.31584470094438616
401809161,13,2026-02-06T03:00:00Z,2026,1.0,0.9263776634827332,41.04,0.7619047619047619,1.0,0.26826083968941117,0.26022126022126024
401809133,13,2026-02-07T22:00:00Z,2026,1.0,0.9882075471698112,43.1,0.7619047619047619,0.0,0.2634255796559461,0.25549738219895285
401809116,13,2026-02-13T03:00:00Z,2026,1.0,0.9453681710213777,43.76,0.7619047619047619,1.0,0.2298911250412405,0.20785219399538105
401809162,13,2026-02-15T00:00:00Z,2026,1.0,0.7972564268740548,41.73,0.8095238095238094,0.0,0.23641664457990988,0.2263450834879406
401809148,13,2026-02-20T04:59:00Z,2026,1.0,1.2412969962204097,30.0,0.8095238095238094,0.0,0.31442857142857145,0.309
401825481,130,2026-01-31T01:00:00Z,2026,1.0,1.2810773480662985,43.47,0.8571428571428571,1.0,0.2631419481896683,0.2598091198303288
401825496,130,2026-02-05T23:30:00Z,2026,1.0,0.62317429406037,43.84,0.7619047619047619,1.0,0.22689578524407966,0.28246558946738476
401825503,130,2026-02-08T18:00:00Z,2026,1.0,0.6738617200674536,42.08,0.8095238095238094,1.0,0.2259024037302034,0.22509848058525606
401825509,130,2026-02-12T01:30:00Z,2026,1.0,1.1358609794628751,42.22,0.8095238095238094,0.0,0.1584758314258785,0.19085768143261075
401825514,130,2026-02-14T17:45:00Z,2026,1.0,0.8768821966341896,43.99,0.8571428571428572,1.0,0.214384236453202,0.2310344827586207
401825524,130,2026-02-17T23:30:00Z,2026,1.0,1.294007740557854,30.0,0.9047619047619048,0.0,0.21588315837517114,0.23056443024494142
401817238,130,2026-02-21T23:30:00Z,2026,1.0,1.2250715797335991,40.0,0.8571428571428571,0.0,0.3457220286488579,0.3157181571815718
401825537,130,2026-02-25T01:30:00Z,2026,1.0,0.5938242280285035,30.0,0.9047619047619048,1.0,0.16732846984947827,0.19392372333548805
401825478,135,2026-01-29T02:00:00Z,2026,0.9523809523809523,0.306895837647546,43.47,0.8571428571428571,1.0,0.3968355005910703,0.2864417568427753
401825489,135,2026-02-01T19:00:00Z,2026,0.975609756097561,0.9056470380298701,40.5,0.9523809523809524,0.0,0.2889573536565591,0.21679909194097616
401825493,135,2026-02-05T00:00:00Z,2026,0.975609756097561,1.097401087916686,43.09,0.9523809523809524,0.0,0.4024045261669024,0.2883663366336633
401825502,135,2026-02-08T19:00:00Z,2026,0.975609756097561,0.6425533461776146,44.19,0.9523809523809524,0.0,0.2640191211619783,0.26447876447876445
401825517,135,2026-02-15T02:00:00Z,2026,1.0,0.5997754620300536,40.74,0.8571428571428571,1.0,0.3650314682300198,0.27942063971031983
401825523,135,2026-02-18T03:45:00Z,2026,1.0,0.5174695606140816,30.0,0.8571428571428571,0.0,0.21401515151515152,0.2556818181818182
401825530,135,2026-02-21T17:00:00Z,2026,1.0,0.6501831501831501,39.9,0.9047619047619048,0.0,0.41955081001472755,0.32023195876288657
401825537,135,2026-02-25T01:30:00Z,2026,1.0,0.46752568344071044,30.0,0.8571428571428571,0.0,0.23755839934998982,0.24862888482632542
401828400,139,2026-01-31T01:00:00Z,2026,1.0,0.9942748091603053,44.37,0.8571428571428572,1.0,0.07977629739287773,0.17098445595854925
401828407,139,2026-02-04T02:00:00Z,2026,1.0,1.0949126803340927,44.26,0.8571428571428571,0.0,0.22330018594874282,0.26825127334465193
401828418,139,2026-02-07T20:00:00Z,2026,1.0,0.8581005586592179,40.98,0.9047619047619048,1.0,0.1576733126028901,0.2144686299615877
401828425,139,2026-02-14T01:40:00Z,2026,1.0,0.7068525427056744,42.7,0.9523809523809524,0.0,0.1193762322996953,0.17252195734002507
401828431,139,2026-02-18T00:00:00Z,2026,1.0,1.3045038578862374,30.0,0.8571428571428571,0.0,0.2501365374112507,0.2075368651010377
401828437,139,2026-02-21T00:00:00Z,2026,1.0,0.9410681399631675,40.0,0.8571428571428571,0.0,0.14038908246225323,0.22408536585365854
401828443,139,2026-02-25T00:00:00Z,2026,1.0,0.8453731343283583,30.0,0.9047619047619048,1.0,0.24588452581707218,0.2400224845418775
401818402,140,2026-01-29T01:00:00Z,2026,1.0,0.0,40.08,0.7142857142857143,1.0,0.24109046603716117,0.2569296375266525
401829482,140,2026-02-01T19:00:00Z,2026,1.0,1.169893646032179,43.58,0.7619047619047619,0.0,0.19723591916105285,0.23091881380651433
401818408,140,2026-02-05T01:00:00Z,2026,1.125,1.2416808355598736,42.21,0.7142857142857143,1.0,0.2513571800401576,0.2613222280062467
401818419,140,2026-02-13T01:00:00Z,2026,0.975609756097561,1.1017085427135678,43.61,0.6666666666666666,1.0,0.2690861769809138,0.24443319838056682
401818422,140,2026-02-15T01:00:00Z,2026,0.975609756097561,0.4461987300497683,42.99,0.7142857142857143,1.0,0.19323586401268278,0.20036991368680643
401818427,140,2026-02-20T01:00:00Z,2026,0.975609756097561,0.8797688085494288,30.0,0.8095238095238094,0.0,0.18321060382916057,0.19742268041237115
401818431,140,2026-02-21T19:00:00Z,2026,0.975609756097561,0.8513011720481043,39.35,0.8571428571428571,0.0,0.1851940776310524,0.19439775910364146
401808211,142,2026-01-31T20:30:00Z,2026,0.9746588693957116,0.9746025945550886,42.16,1.0,1.0,0.2742149491375498,0.26160990712074306
401808223,142,2026-02-07T18:00:00Z,2026,0.9746588693957116,0.9322033898305085,42.14,1.0,0.0,0.2152230971128609,0.21102362204724406
401808228,142,2026-02-12T02:00:00Z,2026,0.9746588693957116,0.738474920266744,41.33,1.0,0.0,0.21435750179468774,0.20100502512562815
401808236,142,2026-02-15T01:50:00Z,2026,0.9746588693957116,1.0009194798371206,42.07,1.0,0.0,0.27604726100966703,0.25187969924812026
401808246,142,2026-02-19T02:00:00Z,2026,1.0,0.9696784447976525,30.0,0.8571428571428571,1.0,0.19882867521684333,0.20705760249091854
401808249,142,2026-02-21T21:00:00Z,2026,1.0,0.8442008723856391,40.0,0.9047619047619048,1.0,0.23117028956445018,0.25659741718135876
401808257,142,2026-02-25T02:00:00Z,2026,1.0,0.8059407990064169,30.0,0.9523809523809524,0.0,0.37791227924716025,0.3284968078932095
401808210,145,2026-01-31T23:00:00Z,2026,0.975609756097561,0.8007246376811594,44.34,0.7619047619047619,1.0,0.36071911849990335,0.2699594046008119
401808218,145,2026-02-04T00:00:00Z,2026,0.975609756097561,0.7813292744799594,42.17,0.7142857142857143,1.0,0.3015764222069911,0.27964359150102813
401808226,145,2026-02-07T19:00:00Z,2026,1.0,0.40233497979344407,50.05,0.7142857142857143,1.0,0.2066947137369673,0.22215108834827146
401808227,145,2026-02-12T00:00:00Z,2026,1.0,0.8606456885982834,44.65,0.5714285714285714,1.0,0.2825533409430152,0.31038721573448064
401808235,145,2026-02-14T23:30:00Z,2026,1.0,0.7015733814805261,45.79,0.7619047619047619,1.0,0.42342192691029906,0.38197674418604655
401808248,145,2026-02-19T00:00:00Z,2026,1.0,0.9711221122112211,30.0,0.7142857142857143,0.0,0.3559193317019661,0.28824571766095686
401808253,145,2026-02-21T17:00:00Z,2026,1.0,1.0137449777965744,38.7,0.7619047619047619,0.0,0.3325740318906606,0.3001138952164009
401808258,145,2026-02-26T02:00:00Z,2026,1.25,1.5168333974605617,41.05,0.8095238095238094,1.0,0.363010752688172,0.26881720430107525
401808517,147,2026-01-30T03:00:00Z,2026,1.0,1.0519321202208138,44.5,0.7619047619047619,1.0,0.24060871949547571,0.2610364683301344
401808518,147,2026-01-31T22:00:00Z,2026,1.0,1.115082201572552,42.14,0.8095238095238096,0.0,0.3335882532884674,0.243576017130621
401808479,147,2026-02-06T02:00:00Z,2026,1.0,0.9045433685176687,40.35,0.9047619047619048,0.0,0.20802568218298556,0.2162921348314607
401808463,147,2026-02-08T01:00:00Z,2026,1.0,1.0032849712565015,40.58,1.0,1.0,0.2634551495016611,0.2517441860465116
401808508,147,2026-02-15T02:00:00Z,2026,1.0,0.9379630792414918,40.49,1.0,0.0,0.18385942076147085,0.23974943052391795
401808519,147,2026-02-20T02:00:00Z,2026,1.125,1.080496780128795,30.0,0.8571428571428571,1.0,0.34936931651510705,0.2777207392197125
401808498,147,2026-02-21T23:00:00Z,2026,0.975609756097561,1.0926933333333333,39.9,0.9523809523809524,0.0,0.43075532796144295,0.36215076436478655
401808506,149,2026-01-30T03:00:00Z,2026,1.0,0.9985256173977146,43.25,0.9047619047619048,0.0,0.32,0.3523529411764706
401808507,149,2026-02-01T03:00:00Z,2026,1.0,1.3705699820349502,43.51,0.8571428571428571,1.0,0.32023809523809516,0.2989583333333333
401808462,149,2026-02-06T02:00:00Z,2026,1.0,1.0504567203131796,41.99,0.8095238095238094,0.0,0.2614117835158686,0.2781197537772804
401808480,149,2026-02-07T23:00:00Z,2026,1.0,0.9287691920463126,45.06,0.8095238095238094,1.0,0.24640623731016,0.2239909039226834
401808508,149,2026-02-15T02:00:00Z,2026,1.0,1.3424751456976345,43.11,0.9047619047619048,1.0,0.4019782714447868,0.36492622020431326
401808497,149,2026-02-20T02:00:00Z,2026,1.0,0.8700600695542205,30.0,0.8095238095238094,0.0,0.25915290739411345,0.27701005025125625
401808509,149,2026-02-22T02:30:00Z,2026,1.0,0.9875911717343943,39.85,0.8095238095238094,0.0,0.3336114819759679,0.25116822429906543
401820712,150,2026-01-31T17:00:00Z,2026,1.0,0.8313388182498129,44.75,0.8571428571428571,1.0,0.2762314514004741,0.2796558082360172
401820715,150,2026-02-04T00:00:00Z,2026,1.0,0.8627642276422766,42.98,0.8571428571428571,1.0,0.29546946815495734,0.2954694681549573
401820724,150,2026-02-07T23:30:00Z,2026,1.0,1.182992308808591,42.48,0.9047619047619048,1.0,0.3685092127303183,0.361250697934115
401820736,150,2026-02-11T02:00:00Z,2026,1.0,0.787161720486338,40.69,0.7619047619047619,0.0,0.24805776437254365,0.23608445297504796
401820740,150,2026-02-14T17:00:00Z,2026,1.0,0.9125519150899862,42.57,0.9047619047619048,1.0,0.29487870619946094,0.2723270440251572
401820747,150,2026-02-17T00:00:00Z,2026,1.0,0.8824033415443933,30.0,0.8095238095238094,1.0,0.23545949745211742,0.23554735547355476
401817238,150,2026-02-21T23:30:00Z,2026,1.0,0.9466824644549764,40.0,0.8095238095238094,0.0,0.24830122311935413,0.2501398992725238
401820767,150,2026-02-25T00:00:00Z,2026,1.0,0.6848395697343019,30.0,0.8571428571428571,1.0,0.21630455681599695,0.2382234185733513
401828199,151,2026-01-29T00:00:00Z,2026,0.975609756097561,1.0824132492113565,42.59,0.9047619047619048,0.0,0.4771251475796931,0.45867768595041325
401828206,151,2026-02-01T19:00:00Z,2026,1.0,1.0752393980848152,41.42,0.8095238095238094,1.0,0.4321023981168163,0.40113285272914523
401828214,151,2026-02-07T17:00:00Z,2026,1.0,0.9997120644975527,41.93,0.9047619047619048,0.0,0.474113982658473,0.46081319976428997
401828221,151,2026-02-12T00:00:00Z,2026,1.0,0.7105328996747561,44.1,0.8571428571428571,1.0,0.2626891608138441,0.24581855043081605
401828226,151,2026-02-14T19:00:00Z,2026,1.0,0.8633429779657246,41.51,0.8571428571428571,0.0,0.3467203219315895,0.31267605633802814
401828234,151,2026-02-19T00:00:00Z,2026,1.25,1.5501237623762378,30.0,0.8571428571428571,0.0,0.47912629910163823,0.46074804767776406
401828238,151,2026-02-21T17:00:00Z,2026,0.9523809523809523,0.9533055502936161,39.75,0.9047619047619048,0.0,0.3547847253917541,0.3248136315228967
401828245,151,2026-02-26T01:00:00Z,2026,0.9523809523809523,0.8188375756570766,42.03,0.9523809523809524,0.0,0.3205361695927734,0.29525752167261604
401820713,152,2026-01-31T17:00:00Z,2026,0.975609756097561,0.9307624890446976,40.41,1.0,1.0,0.1792746901847487,0.2320383182543906
401820719,152,2026-02-04T02:00:00Z,2026,0.975609756097561,0.9332486849265372,44.83,1.0,1.0,0.23445156426686764,0.3002638522427441
401820723,152,2026-02-07T17:00:00Z,2026,0.975609756097561,1.0056261051277928,44.07,0.8571428571428571,0.0,0.30839255769384327,0.2711011738401341
401820730,152,2026-02-10T00:00:00Z,2026,1.0,0.901811385853939,45.77,0.9523809523809524,0.0,0.23538437931563605,0.21160042964554246
401820741,152,2026-02-14T21:00:00Z,2026,1.0,0.9433962264150944,40.58,0.9523809523809524,0.0,0.21756373937677057,0.21246458923512748
401820752,152,2026-02-18T00:00:00Z,2026,1.0,0.9624184943687019,30.0,0.9523809523809524,1.0,0.244466800804829,0.2863849765258216
401820763,152,2026-02-25T00:00:00Z,2026,1.0,0.7633387888707038,30.0,1.0,0.0,0.19481148391560013,0.23099273607748183
401820709,153,2026-01-31T19:00:00Z,2026,1.0,1.0316486751717369,40.29,0.8571428571428571,0.0,0.20784397466011814,0.21574489287493775
401820714,153,2026-02-03T00:00:00Z,2026,1.0,1.1982097186700766,41.14,0.9523809523809524,0.0,0.24685248526308126,0.3020886398369842
401820724,153,2026-02-07T23:30:00Z,2026,1.0,0.7793240556660039,42.66,0.9523809523809524,1.0,0.21802636266476666,0.22817955112219454
401820731,153,2026-02-11T00:00:00Z,2026,1.0,0.8234930448222566,48.51,0.8571428571428571,1.0,0.22874354561101548,0.22048192771084335
401820742,153,2026-02-14T19:00:00Z,2026,1.0,0.0,40.34,0.7142857142857143,1.0,0.37992092143716694,0.29843561973525873
401820752,153,2026-02-18T00:00:00Z,2026,1.0,0.0,30.0,0.7142857142857143,0.0,0.1298156198470994,0.18363064008394542
401820759,153,2026-02-21T18:00:00Z,2026,1.0,0.5080440304826418,38.7,0.8095238095238094,1.0,0.16469321851453175,0.21528525296017226
401820762,153,2026-02-24T00:00:00Z,2026,1.0,0.39773776874653627,30.0,0.8095238095238094,0.0,0.31710442024343366,0.33408071748878926
401820713,154,2026-01-31T17:00:00Z,2026,0.975609756097561,0.8433644859813082,42.32,0.8571428571428572,1.0,0.36556527372853903,0.4263038548752834
401820729,154,2026-02-07T17:00:00Z,2026,0.975609756097561,0.7406886478591329,41.62,0.8571428571428571,1.0,0.3407971339005821,0.34064785788923724
