team_id,team,conference,wins,losses,home_wins,away_wins,neutral_wins,ats_wins,ats_losses,ats_pushes,avg_total_scored,avg_ou_line,h2_avg_pts,h2_avg_pts_against,ortg_l5,ortg_l10,drtg_l5,drtg_l10,net_rtg_l5,net_rtg_l10,net_rtg_std,luck_score,pyth_win_pct,avg_margin_l10,avg_margin_l5,data_through_date,cover_streak,ats_sample,avg_opp_net_rtg,ats_pct,avg_ou_margin,home_ats_pct,home_ats_pct_sample,away_ats_pct,away_ats_pct_sample,close_game_ats_pct,close_game_ats_pct_sample,blowout_ats_pct,blowout_ats_pct_sample,favorite_ats_pct,favorite_ats_pct_sample,underdog_ats_pct,underdog_ats_pct_sample,ats_pct_l10,ats_pct_l20,ortg_trend,drtg_trend,net_rtg_trend,regression_risk_flag,sos_rank,ou_pct,ou_sample,h1_ou_pct,h1_ou_sample,ats_pct_95ci_low,ats_pct_95ci_high,tier,conference_base_tier,tier_score,conference_name,pipeline_run_id
250,UT Arlington Mavericks,Atlantic Sun Conference,11.0,12,6.0,5.0,0.0,0,0,0.0,68.45454545454545,134.5,37.31818181818182,36.40909090909091,97.08,102.82,106.24,106.94,-9.16,-4.12,19.32,-0.004,0.504,-2.8,-5.8,2026-02-27 03:00:00+00:00,0,0,,,-66.04545454545455,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-5.739999999999995,-0.7000000000000028,-5.04,False,,,0,,0,,,LOW,LOW,1,Atlantic Sun Conference,22441096216
2501,Portland Pilots,America East Conference,9.0,17,8.0,1.0,0.0,0,1,0.0,73.11538461538461,150.5,37.61538461538461,41.11538461538461,101.48,99.9,109.18,111.31,-7.7,-11.41,19.24,-0.022,0.382,-7.5,-5.0,2026-02-26 02:00:00+00:00,0,1,,,-77.38461538461539,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,1.5799999999999983,-2.1299999999999955,3.71,False,,,1,0.0,1,0.0,0.7934567085261071,LOW,LOW,1,America East Conference,22441096216
2502,Portland State Vikings,Conference USA,16.0,7,8.0,8.0,0.0,0,0,0.0,74.27272727272727,140.5,39.90909090909091,36.90909090909091,104.76,105.73,105.82,100.64,-1.06,5.09,16.58,0.094,0.633,3.1,-0.8,2026-02-27 02:00:00+00:00,0,0,,,-66.22727272727273,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-0.9699999999999989,5.179999999999993,-6.15,False,,,0,,0,,,MID,MID,2,Conference USA,22441096216
2504,Prairie View A&M Panthers,Southwestern Athletic Conference,9.0,16,6.0,3.0,1.0,0,0,0.0,77.54166666666667,164.5,41.69565217391305,39.17391304347826,109.12,104.93,107.42,109.09,1.7,-4.16,13.95,-0.1,0.475,-3.0,0.8,2026-02-27 02:30:00+00:00,0,0,,,-86.95833333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,4.189999999999998,-1.6700000000000017,5.86,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Southwestern Athletic Conference,22441096216
2506,Presbyterian Blue Hose,6,11.0,12,8.0,3.0,1.0,0,0,0.0,73.27272727272727,151.5,39.18181818181818,36.68181818181818,106.28,110.78,107.56,108.49,-1.28,2.29,21.08,0.005,0.495,1.4,-1.0,2026-02-27 00:00:00+00:00,0,0,,,-78.22727272727273,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,-4.5,-0.9299999999999926,-3.5700000000000003,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,6,22441096216
2507,Providence Friars,Big 12,10.0,13,7.0,3.0,1.0,1,0,0.0,85.04347826086956,171.5,43.69565217391305,43.608695652173914,114.48,117.16,110.66,118.13,3.82,-0.97,13.69,-0.08,0.489,-0.5,2.8,2026-02-26 00:30:00+00:00,0,1,,,-86.45652173913044,1.0,1.0,,0.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,-2.6799999999999926,-7.469999999999999,4.79,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big 12,22441096216
2508,Puget Sound Loggers,,0.0,1,0.0,0.0,0.0,0,0,0.0,43.0,,11.0,53.0,,,,,,,,,,,,2025-12-04 03:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2509,Purdue Boilermakers,Pac-12,18.0,6,12.0,6.0,3.0,0,0,0.0,82.0,142.5,41.26086956521739,36.34782608695652,122.54,121.85,107.06,110.7,15.48,11.15,23.64,0.045,0.738,6.8,9.2,2026-02-27 01:00:00+00:00,0,0,,,-60.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.6900000000000119,-3.6400000000000006,4.33,False,,,0,,0,,,HIGH,HIGH,3,Pac-12,22441096216
251,Texas Longhorns,Patriot League,13.0,10,9.0,4.0,1.0,0,1,0.0,84.73913043478261,159.5,45.82608695652174,41.17391304347826,129.34,125.82,120.38,119.12,8.96,6.7,16.37,-0.022,0.613,4.4,5.8,2026-02-26 00:00:00+00:00,0,1,,,-74.76086956521739,0.0,1.0,,0.0,,0.0,,0.0,,,0.0,1.0,0.0,0.0,3.5200000000000102,1.259999999999991,2.2600000000000007,False,,,1,0.0,1,0.0,0.7934567085261071,LOW,LOW,1,Patriot League,22441096216
2511,Queens University Royals,Missouri Valley Conference,16.0,9,10.0,6.0,0.0,1,0,0.0,86.04,164.5,44.68,43.04,125.18,123.25,116.08,116.66,9.1,6.59,17.33,0.06,0.565,4.4,6.2,2026-02-26 00:00:00+00:00,0,1,,,-78.46,,0.0,1.0,1.0,,0.0,1.0,1.0,,,1.0,1.0,0.1,0.05,1.9300000000000068,-0.5799999999999983,2.51,False,,,1,1.0,1,0.20654329147389294,1.0,MID,MID,2,Missouri Valley Conference,22441096216
2514,Quinnipiac Bobcats,Metro Atlantic Athletic Conference,16.0,9,9.0,7.0,0.0,0,0,0.0,76.72,,38.44,36.52,97.96,105.07,90.08,102.08,7.88,2.99,14.61,0.03,0.637,2.3,5.6,2026-02-22 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-7.109999999999999,-12.0,4.89,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
2515,Radford Highlanders,6,13.0,11,9.0,4.0,0.0,0,0,0.0,83.56521739130434,154.5,42.21739130434783,41.82608695652174,110.04,111.74,107.04,109.14,3.0,2.6,10.57,-0.021,0.586,1.9,2.0,2026-02-27 00:00:00+00:00,0,0,,,-70.93478260869566,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-1.6999999999999886,-2.0999999999999943,0.3999999999999999,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,6,22441096216
2517,Regis Pride,,0.0,1,0.0,0.0,0.0,0,0,0.0,47.0,,32.0,43.0,,,,,,,,,,,,2025-12-09 23:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2518,Regis (CO) REGIS UNIVERSITY,,0.0,1,0.0,0.0,0.0,0,0,0.0,63.0,,44.0,45.0,,,,,,,,,,,,2025-11-30 01:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2519,Rhodes Lynx,,0.0,1,0.0,0.0,0.0,0,0,0.0,76.0,,37.0,49.0,,,,,,,,,,,,2025-12-16 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
252,BYU Cougars,Southeastern Conference,17.0,7,12.0,5.0,3.0,0,1,0.0,85.625,162.5,47.291666666666664,38.791666666666664,117.44,117.74,118.02,120.32,-0.58,-2.58,13.78,0.062,0.677,-1.7,0.2,2026-02-25 04:00:00+00:00,0,1,,,-76.875,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,-0.29999999999999716,-2.299999999999997,2.0,False,,,1,0.0,1,0.0,0.7934567085261071,UNKNOWN,UNKNOWN,0,Southeastern Conference,22441096216
2520,Rider Broncs,Metro Atlantic Athletic Conference,3.0,20,3.0,0.0,0.0,0,0,0.0,63.65217391304348,,34.21739130434783,38.26086956521739,93.3,103.06,120.46,122.89,-27.16,-19.83,16.59,-0.115,0.206,-12.5,-16.4,2026-02-22 17:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-9.760000000000005,-2.430000000000007,-7.330000000000002,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
2523,Robert Morris Colonials,Horizon League,17.0,9,10.0,7.0,0.0,1,0,0.0,77.53846153846153,150.5,38.30769230769231,37.42307692307692,123.82,119.69,103.54,107.06,20.28,12.63,16.41,0.027,0.613,8.1,13.2,2026-02-26 00:00:00+00:00,0,1,,,-72.96153846153847,1.0,1.0,,0.0,,0.0,,0.0,1.0,1.0,,,0.1,0.05,4.1299999999999955,-3.519999999999996,7.65,False,,,1,0.0,1,0.20654329147389294,1.0,LOW,LOW,1,Horizon League,22441096216
2524,Rockford Regents,,0.0,1,0.0,0.0,0.0,0,0,0.0,48.0,,27.0,45.0,,,,,,,,,,,,2025-11-21 01:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2529,Sacred Heart Pioneers,Metro Atlantic Athletic Conference,11.0,15,6.0,5.0,0.0,0,0,0.0,75.34615384615384,,37.0,39.80769230769231,112.78,113.37,115.24,113.08,-2.46,0.29,16.46,-0.027,0.467,0.5,-1.8,2026-02-22 18:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.5900000000000034,2.1599999999999966,-2.75,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
253,Southern Utah Thunderbirds,Atlantic Sun Conference,8.0,15,5.0,3.0,1.0,0,0,0.0,75.91304347826087,,38.82608695652174,38.78260869565217,105.46,108.83,110.4,110.23,-4.94,-1.4,18.61,-0.028,0.392,-0.9,-3.2,2026-02-21 21:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-3.3700000000000045,0.1700000000000017,-3.5400000000000005,False,,,0,,0,,,LOW,LOW,1,Atlantic Sun Conference,22441096216
2534,Sam Houston Bearkats,Missouri Valley Conference,18.0,7,10.0,8.0,2.0,0,0,0.0,82.625,164.5,43.041666666666664,40.125,113.82,115.42,110.26,104.99,3.56,10.43,10.46,0.069,0.681,7.0,2.2,2026-02-27 02:00:00+00:00,0,0,,,-81.875,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-1.6000000000000085,5.27000000000001,-6.869999999999999,False,,,0,,0,,,MID,MID,2,Missouri Valley Conference,22441096216
2535,Samford Bulldogs,Colonial Athletic Association,13.0,12,8.0,5.0,1.0,0,0,0.0,77.95833333333333,154.5,40.916666666666664,38.0,117.66,119.25,104.0,108.76,13.66,10.49,15.44,-0.026,0.568,7.1,9.4,2026-02-27 01:00:00+00:00,0,0,,,-76.54166666666667,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-1.5900000000000034,-4.760000000000005,3.17,False,,,0,,0,,,MID,MID,2,Colonial Athletic Association,22441096216
2539,San Francisco Dons,America East Conference,11.0,14,6.0,5.0,2.0,0,0,0.0,73.04,,39.4,40.6,104.7,109.2,126.6,123.2,-21.9,-14.0,21.36,-0.011,0.469,-9.0,-13.8,2026-02-22 03:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-4.5,3.3999999999999915,-7.899999999999999,False,,,0,,0,,,LOW,LOW,1,America East Conference,22441096216
254,Utah Utes,Southeastern Conference,5.0,18,3.0,2.0,1.0,0,1,0.0,72.47826086956522,144.5,35.91304347826087,39.04347826086956,98.1,104.73,106.66,114.05,-8.56,-9.32,10.81,-0.096,0.323,-6.0,-5.4,2026-02-25 02:00:00+00:00,0,1,,,-72.02173913043478,0.0,1.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,-6.63000000000001,-7.390000000000001,0.7599999999999998,False,,,1,0.0,1,0.0,0.7934567085261071,UNKNOWN,UNKNOWN,0,Southeastern Conference,22441096216
2540,UC Santa Barbara Gauchos,Atlantic 10,14.0,11,9.0,5.0,2.0,0,0,0.0,77.83333333333333,143.5,40.5,39.583333333333336,113.24,117.44,113.66,108.66,-0.42,8.78,22.1,0.008,0.575,5.9,-0.4,2026-02-27 02:00:00+00:00,0,0,,,-65.66666666666667,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-4.200000000000003,5.0,-9.2,False,,,0,,0,,,MID,MID,2,Atlantic 10,22441096216
2541,Santa Clara Broncos,America East Conference,18.0,7,11.0,7.0,2.0,0,1,0.0,83.72,153.5,42.92,39.96,121.4,121.05,108.4,103.01,13.0,18.04,13.81,0.023,0.727,12.6,8.8,2026-02-26 04:00:00+00:00,0,1,,,-69.78,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.3500000000000085,5.390000000000001,-5.039999999999999,False,,,1,1.0,1,0.0,0.7934567085261071,LOW,LOW,1,America East Conference,22441096216
2544,Schreiner Mountaineers,,0.0,1,0.0,0.0,0.0,0,0,0.0,54.0,,31.0,58.0,,,,,,,,,,,,2025-11-22 20:30:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2545,SE Louisiana Lions,Horizon League,8.0,17,5.0,3.0,2.0,0,0,0.0,65.44,,34.36,36.04,105.52,101.12,111.6,112.98,-6.08,-11.86,22.19,-0.053,0.386,-7.4,-4.2,2026-02-24 00:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,4.3999999999999915,-1.3800000000000097,5.779999999999999,False,,,0,,0,,,LOW,LOW,1,Horizon League,22441096216
2546,Southeast Missouri State Redhawks,Southland Conference,17.0,8,8.0,9.0,1.0,0,0,0.0,74.625,155.5,39.208333333333336,35.583333333333336,102.18,106.78,94.24,94.45,7.94,12.33,18.04,0.061,0.647,8.2,5.4,2026-02-27 01:30:00+00:00,0,0,,,-80.875,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-4.599999999999994,-0.21000000000000796,-4.39,False,,,0,,0,,,LOW,LOW,1,Southland Conference,22441096216
2547,Seattle U Redhawks,America East Conference,15.0,11,11.0,4.0,1.0,1,0,0.0,71.3076923076923,146.5,36.26923076923077,35.92307692307692,97.04,93.72,94.8,95.93,2.24,-2.21,15.93,0.008,0.552,-1.6,1.4,2026-02-26 02:00:00+00:00,0,1,,,-75.1923076923077,,0.0,1.0,1.0,,0.0,,0.0,,,1.0,1.0,0.1,0.05,3.3200000000000074,-1.1300000000000097,4.45,False,,,1,0.0,1,0.20654329147389294,1.0,LOW,LOW,1,America East Conference,22441096216
2550,Seton Hall Pirates,Big 12,14.0,9,7.0,7.0,2.0,0,0,0.0,69.8695652173913,,38.91304347826087,34.47826086956522,102.66,102.67,106.38,104.68,-3.72,-2.01,15.07,0.013,0.578,-1.1,-2.2,2026-02-21 23:15:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.010000000000005116,1.6999999999999886,-1.7100000000000004,False,,,0,,0,,,HIGH,HIGH,3,Big 12,22441096216
2551,Shaw Bears,,0.0,1,0.0,0.0,0.0,0,0,0.0,79.0,,39.0,44.0,,,,,,,,,,,,2025-11-23 19:00:00+00:00,0,0,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
256,James Madison Dukes,Mid-Eastern Athletic Conference,14.0,10,9.0,5.0,1.0,1,0,0.0,73.66666666666667,153.5,38.708333333333336,38.458333333333336,112.0,111.86,101.96,104.17,10.04,7.69,16.1,0.056,0.509,4.8,6.4,2026-02-26 01:00:00+00:00,0,1,,,-79.83333333333333,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.1,0.05,0.14000000000000057,-2.210000000000008,2.3499999999999988,False,,,1,0.0,1,0.20654329147389294,1.0,UNKNOWN,UNKNOWN,0,Mid-Eastern Athletic Conference,22441096216
2561,Siena Saints,Metro Atlantic Athletic Conference,17.0,8,8.0,9.0,2.0,0,0,0.0,71.28,,36.28,33.64,105.56,116.01,109.58,108.15,-4.02,7.86,16.52,0.049,0.618,4.7,-2.6,2026-02-22 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-10.450000000000003,1.4299999999999926,-11.879999999999999,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
2562,Siena Heights Saints,,0.0,2,0.0,0.0,0.0,0,0,0.0,63.0,,39.5,63.0,82.6,82.6,125.2,125.2,-42.6,-42.6,,,,-31.0,-31.0,2025-12-22 19:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2565,SIU Edwardsville Cougars,Southland Conference,14.0,11,8.0,6.0,1.0,0,0,0.0,69.79166666666667,135.5,37.333333333333336,33.958333333333336,98.28,102.41,102.68,100.09,-4.4,2.32,20.25,-0.01,0.593,1.4,-2.8,2026-02-27 01:30:00+00:00,0,0,,,-65.70833333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-4.1299999999999955,2.5900000000000034,-6.720000000000001,False,,,0,,0,,,LOW,LOW,1,Southland Conference,22441096216
2567,SMU Mustangs,Big East,14.0,9,11.0,3.0,1.0,0,1,0.0,84.91304347826087,163.5,42.08695652173913,40.04347826086956,131.66,123.07,113.54,114.64,18.12,8.43,16.91,0.007,0.629,5.6,12.0,2026-02-26 03:00:00+00:00,0,1,,,-78.58695652173913,,0.0,0.0,1.0,0.0,1.0,,0.0,,,0.0,1.0,0.0,0.0,8.590000000000003,-1.0999999999999943,9.690000000000001,False,,,1,0.0,1,0.0,0.7934567085261071,HIGH,HIGH,3,Big East,22441096216
2569,South Carolina State Bulldogs,Southern Conference,7.0,18,6.0,1.0,0.0,0,1,0.0,62.4,157.5,36.82608695652174,43.130434782608695,96.65,99.2,108.4,102.25,-11.75,-3.05,20.26,-0.045,0.337,-2.2,-7.2,2026-02-25 23:00:00+00:00,0,1,,,-95.1,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,0.0,-2.549999999999997,6.150000000000006,-8.7,False,,,1,1.0,1,0.0,0.7934567085261071,LOW,LOW,1,Southern Conference,22441096216
257,Richmond Spiders,Big Ten,12.0,13,8.0,4.0,1.0,0,0,0.0,76.96,,40.36,37.04,104.08,104.67,114.52,114.12,-10.44,-9.45,22.89,-0.073,0.531,-6.0,-6.2,2026-02-21 23:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-0.5900000000000034,0.3999999999999915,-0.9900000000000002,False,,,0,,0,,,HIGH,HIGH,3,Big Ten,22441096216
2571,South Dakota State Jackrabbits,Big Ten,10.0,15,7.0,3.0,0.0,0,0,0.0,76.625,147.5,40.625,38.666666666666664,113.52,114.03,113.76,111.2,-0.24,2.83,24.53,-0.074,0.491,2.1,-0.2,2026-02-27 01:00:00+00:00,0,0,,,-70.875,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,-0.5100000000000051,2.5600000000000023,-3.0700000000000003,False,,,0,,0,,,HIGH,HIGH,3,Big Ten,22441096216
2572,Southern Miss Golden Eagles,Mid-Eastern Athletic Conference,13.0,12,10.0,3.0,2.0,1,0,0.0,72.84,158.5,39.92,41.08,107.44,102.62,107.48,107.16,-0.04,-4.54,11.41,0.039,0.503,-3.1,0.0,2026-02-25 01:30:00+00:00,0,1,,,-85.66,,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,0.1,0.05,4.819999999999993,0.3200000000000074,4.5,False,,,1,1.0,1,0.20654329147389294,1.0,UNKNOWN,UNKNOWN,0,Mid-Eastern Athletic Conference,22441096216
2573,Southern-New Orleans Knights,,0.0,1,0.0,0.0,0.0,0,0,0.0,55.0,,25.0,58.0,,,,,,,,,,,,2025-12-20 19:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2576,Southern Wesleyan Warriors,,0.0,3,0.0,0.0,0.0,0,0,0.0,67.33333333333333,,40.666666666666664,49.666666666666664,94.8,94.8,148.8,148.8,-54.0,-54.0,,,,-40.0,-40.0,2025-12-18 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2579,South Carolina Gamecocks,Patriot League,8.0,16,7.0,1.0,0.0,0,1,0.0,74.625,151.5,39.458333333333336,40.708333333333336,106.44,103.68,120.6,120.91,-14.16,-17.23,23.68,-0.09,0.438,-11.8,-9.6,2026-02-25 00:00:00+00:00,0,1,,,-76.875,0.0,1.0,,0.0,,0.0,,0.0,,,0.0,1.0,0.0,0.0,2.759999999999991,-0.3100000000000023,3.0700000000000003,False,,,1,0.0,1,0.0,0.7934567085261071,LOW,LOW,1,Patriot League,22441096216
258,Virginia Cavaliers,Big East,21.0,3,12.0,9.0,3.0,1,0,0.0,80.91666666666667,151.5,40.125,35.125,114.56,116.35,100.68,104.7,13.88,11.65,13.28,0.112,0.758,7.8,9.8,2026-02-25 00:00:00+00:00,0,1,,,-70.58333333333333,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.1,0.05,-1.789999999999992,-4.019999999999996,2.2300000000000004,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big East,22441096216
2582,Southern Jaguars,Southwestern Athletic Conference,11.0,12,6.0,5.0,0.0,0,0,0.0,76.31818181818181,149.5,38.5,42.09090909090909,113.36,113.29,104.24,104.81,9.12,8.48,11.18,-0.002,0.502,6.0,6.4,2026-02-27 01:30:00+00:00,0,0,,,-73.18181818181819,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.06999999999999318,-0.5700000000000074,0.6399999999999988,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Southwestern Athletic Conference,22441096216
259,Virginia Tech Hokies,Big East,14.0,10,10.0,4.0,1.0,0,0,0.0,75.95833333333333,,38.458333333333336,38.0,106.96,108.87,118.74,113.93,-11.78,-5.06,17.79,0.031,0.534,-3.1,-7.4,2026-02-21 17:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,-1.9100000000000108,4.809999999999988,-6.72,False,,,0,,0,,,HIGH,HIGH,3,Big East,22441096216
2591,St. Ambrose Fighting Bees,,0.0,1,0.0,0.0,0.0,0,0,0.0,73.0,,47.0,55.0,,,,,,,,,,,,2025-11-30 21:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2598,Saint Francis Red Flash,Sun Belt Conference,7.0,20,5.0,2.0,0.0,0,0,0.0,69.92307692307692,140.5,37.28,41.32,105.18,106.79,113.12,115.58,-7.94,-8.79,9.48,-0.074,0.343,-5.5,-5.4,2026-02-27 00:00:00+00:00,0,0,,,-70.57692307692308,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,-1.6099999999999994,-2.4599999999999937,0.8499999999999988,False,,,0,,0,,,MID,MID,2,Sun Belt Conference,22441096216
2599,St. John's Red Storm,Big 12,20.0,5,11.0,9.0,1.0,0,1,0.0,80.32,145.5,40.68,36.24,110.74,115.03,94.58,99.11,16.16,15.92,11.87,0.08,0.753,11.0,11.8,2026-02-26 00:00:00+00:00,0,1,,,-65.18,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,-4.290000000000006,-4.530000000000001,0.2400000000000002,False,,,1,0.0,1,0.0,0.7934567085261071,HIGH,HIGH,3,Big 12,22441096216
26,UCLA Bruins,Pac-12,15.0,8,12.0,3.0,0.0,1,0,0.0,78.34782608695652,150.5,39.65217391304348,37.130434782608695,117.64,116.8,122.56,117.25,-4.92,-0.45,28.64,0.052,0.584,-0.4,-3.2,2026-02-25 04:00:00+00:00,0,1,,,-72.15217391304348,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.1,0.05,0.8400000000000034,5.310000000000002,-4.47,False,,,1,0.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Pac-12,22441096216
2600,Saint John's (MN) Johnnies,,0.0,1,0.0,0.0,0.0,0,0,0.0,56.0,,25.0,45.0,,,,,,,,,,,,2025-12-12 01:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2603,Saint Joseph's Hawks,Big Ten,16.0,8,10.0,6.0,2.0,1,0,0.0,73.83333333333333,135.5,36.208333333333336,38.875,102.94,105.98,99.88,99.25,3.06,6.73,14.0,0.068,0.584,4.5,2.2,2026-02-26 00:00:00+00:00,0,1,,,-61.66666666666667,1.0,1.0,,0.0,,0.0,1.0,1.0,,,1.0,1.0,0.1,0.05,-3.0400000000000063,0.6299999999999955,-3.6700000000000004,False,,,1,1.0,1,0.20654329147389294,1.0,HIGH,HIGH,3,Big Ten,22441096216
2605,Saint Leo Monarchs,,0.0,1,0.0,0.0,0.0,0,0,0.0,55.0,,18.0,64.0,,,,,,,,,,,,2025-12-11 00:00:00+00:00,0,0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,,22441096216
2608,Saint Mary's Gaels,America East Conference,22.0,4,12.0,10.0,2.0,1,0,0.0,77.6923076923077,153.5,40.61538461538461,33.73076923076923,120.42,116.49,95.18,96.18,25.24,20.31,22.61,0.084,0.756,12.9,16.4,2026-02-26 04:00:00+00:00,0,1,,,-75.8076923076923,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.1,0.05,3.930000000000007,-1.0,4.93,False,,,1,1.0,1,0.20654329147389294,1.0,LOW,LOW,1,America East Conference,22441096216
261,Vermont Catamounts,Atlantic Coast Conference,14.0,11,7.0,7.0,1.0,0,0,0.0,71.25,146.5,38.666666666666664,36.25,114.18,113.33,98.76,102.11,15.42,11.22,18.3,0.004,0.579,7.1,10.2,2026-02-27 00:00:00+00:00,0,0,,,-75.25,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.8500000000000085,-3.3499999999999943,4.199999999999999,False,,,0,,0,,,UNKNOWN,UNKNOWN,0,Atlantic Coast Conference,22441096216
2612,Saint Peter's Peacocks,Metro Atlantic Athletic Conference,14.0,8,11.0,3.0,0.0,0,0,0.0,72.13636363636364,,37.72727272727273,33.72727272727273,111.28,110.89,109.82,106.68,1.46,4.21,12.86,0.053,0.614,2.6,0.8,2026-02-22 19:00:00+00:00,0,0,,,,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,0.39000000000000057,3.1399999999999864,-2.75,False,,,0,,0,,,LOW,LOW,1,Metro Atlantic Athletic Conference,22441096216
