source_file,column_name,total_rows_in_file,scanned_rows,null_count,non_null_count,null_rate_pct,dtype,sample_limited,scanned_at_utc
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,TO_ODI_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,TO_ODI_L12,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,TO_ODI_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,TO_ODI_trend_L4_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,TO_ODI_trend_L10_season,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_season,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_L4,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_L7,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_L12,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_trend_L4_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,ORB_ODI_trend_L10_season,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_season,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_L4,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_L7,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_L12,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_trend_L4_L10,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,FTR_ODI_trend_L10_season,400,400,367,33,91.75,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_season,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_L4,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_L7,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_L10,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_L12,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_trend_L4_L10,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SCI_trend_L10_season,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_season,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_L4,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_L7,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_L10,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_L12,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_trend_L4_L10,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,SVI_trend_L10_season,400,400,366,34,91.5,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_poss_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_poss_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_OffEff_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_OffEff_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_DefEff_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_DefEff_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_NetRtg_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_NetRtg_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_eFG_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_eFG_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_3PA_rate_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_3PA_rate_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_trend_L4_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FTr_trend_L10_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_L4,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_L7,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_L12,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_trend_L4_L10,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,away_FTr_trend_L10_season,400,400,385,15,96.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_season,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_L4,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_L7,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_L10,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_L12,400,400,381,19,95.25,object,False,2026-03-10T06:31:36+00:00
C:\Users\brand\OneDrive\Desktop\CBB\CBB.RD2\data\team_game_metrics.csv,home_FT_pts_per_FGA_L10_std,400,400,400,0,100.0,object,False,2026-03-10T06:31:36+00:00
