rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
165,NJIT Highlanders,2885,Atlantic Coast Conference,9,0-2,0-2,0-0,-7.0,94.3,101.3,64.1,0.305,-0.92,0.263,0.0,0.0,-19.3,0-0,0-0,0-0,0-1,,,1.0,47.0,C,39.0,77.7,0.0,12.0,100.0,,,,,-19.0,5.0,→ FLAT,0.0,interior,0.0,0,0,0.0,45.3,42.9,9.6,16.7,83.3,35.8,30.2,37.5,84.2,,-30.5,-30.5,2026-02-25 16:39 PST,Atlantic Coast Conference
166,Portland Pilots,2501,America East Conference,6,0-2,0-1,0-1,-7.1,91.0,98.1,64.4,0.2965,-0.59,0.106,0.0,0.0,10.28,0-0,0-0,0-1,0-0,,,0.0,55.2,C-,58.1,76.0,0.0,49.6,100.0,,,,,-19.1,4.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.8,51.1,28.0,13.8,86.2,72.5,47.5,26.3,82.8,,-14.5,-14.5,2026-02-25 16:39 PST,America East Conference
167,San José State Spartans,23,Independents,2,2-1,1-0,1-1,-7.6,103.3,110.9,63.3,0.3065,-0.98,0.697,0.667,0.0,-37.7,0-0,0-0,0-0,1-1,,-43.7,1.0,48.3,C-,18.1,76.4,0.0,49.6,100.0,,,,58.1,-19.6,4.4,→ FLAT,0.0,perimeter,50.0,0,0,0.0,60.5,44.0,12.4,29.0,71.0,33.3,42.1,54.2,89.5,,0.2,0.2,2026-02-25 16:39 PST,Independents
168,Niagara Purple Eagles,315,Metro Atlantic Athletic Conference,8,0-2,0-0,0-2,-7.6,88.2,95.8,66.7,0.2788,-0.75,0.291,0.0,0.0,-9.0,0-0,0-0,0-0,0-1,,,1.0,53.7,C-,44.9,89.3,0.0,36.0,100.0,,,,28.6,-19.6,4.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,58.3,43.0,26.9,16.0,84.0,22.9,33.3,37.5,54.5,,-18.7,-18.7,2026-02-25 16:39 PST,Metro Atlantic Athletic Conference
169,UT Rio Grande Valley Vaqueros,292,Horizon League,7,2-1,1-0,1-1,-8.0,110.8,118.8,68.7,0.3097,-0.03,0.245,0.667,0.0,-2.27,0-1,0-0,0-0,1-0,0.0,-25.4,0.0,52.2,C-,46.1,66.2,0.0,60.0,100.0,,,,54.0,-20.0,4.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,58.0,42.1,24.8,18.2,81.8,34.0,54.0,29.6,58.8,,20.6,20.6,2026-02-25 16:39 PST,Horizon League
170,Central Michigan Chippewas,2117,Mid-American Conference,7,1-2,1-0,0-2,-8.1,123.9,132.0,64.6,0.3256,-0.18,0.43,0.333,0.0,-7.6,0-1,0-0,0-0,1-0,0.0,-25.1,0.0,53.8,C-,40.3,74.6,0.0,58.4,100.0,,,,67.1,-20.1,3.9,→ FLAT,0.0,perimeter,100.0,0,0,0.0,62.3,50.3,19.5,36.0,64.0,41.5,47.2,48.0,68.2,,-0.0,-0.0,2026-02-25 16:39 PST,Mid-American Conference
171,Penn State Nittany Lions,213,Pac-12,6,0-2,0-1,0-1,-8.2,100.4,108.6,71.5,0.2885,-0.74,0.028,0.0,0.0,-8.3,0-0,0-0,0-0,0-1,,,1.0,52.3,C-,45.3,66.6,0.0,66.4,100.0,,,,,-20.2,3.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.6,46.6,21.6,30.3,69.7,29.8,35.1,20.0,70.6,,-19.8,-19.8,2026-02-25 16:39 PST,Pac-12
172,UAlbany Great Danes,399,Atlantic Coast Conference,10,1-1,0-0,1-1,-8.3,114.6,122.9,62.9,0.3091,-0.08,0.328,0.5,0.0,12.2,0-1,0-0,0-0,0-0,0.0,,0.0,61.9,C-,62.1,84.3,0.0,72.8,100.0,,,,81.1,-20.3,3.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,59.0,48.6,20.4,17.9,82.1,8.0,34.0,41.2,75.0,,11.9,11.9,2026-02-25 16:39 PST,Atlantic Coast Conference
173,Southern Illinois Salukis,79,Ohio Valley Conference,9,2-0,0-0,2-0,-8.9,106.4,115.3,65.0,0.2842,0.98,0.598,1.0,0.0,2.2,1-0,0-0,0-0,0-0,1.0,32.5,0.0,56.1,C-,77.9,43.8,0.0,96.0,100.0,,,,47.3,-20.9,3.1,→ FLAT,0.0,balanced,-100.0,0,0,0.0,56.9,58.8,29.4,31.0,69.0,5.9,31.4,37.5,33.3,1.0,5.2,5.2,2026-02-25 16:39 PST,Ohio Valley Conference
174,Georgia State Panthers,2247,Mid-Eastern Athletic Conference,8,1-2,1-2,0-0,-9.1,106.8,115.9,65.3,0.2808,-0.87,0.314,0.333,0.0,2.1,0-0,0-2,0-0,0-0,,,0.0,53.1,C-,53.5,74.7,0.0,49.6,100.0,,,,,-21.1,2.9,→ FLAT,0.0,balanced,33.3,0,0,0.0,45.8,46.2,10.5,25.0,75.0,31.7,26.7,31.2,84.2,,-9.6,-9.6,2026-02-25 16:39 PST,Mid-Eastern Athletic Conference
175,Virginia Tech Hokies,259,Big East,7,1-1,1-0,0-1,-9.4,122.2,131.6,63.7,0.299,0.82,0.954,0.5,0.0,12.3,1-0,0-0,0-0,0-0,1.0,12.3,0.0,45.3,C-,71.8,31.4,0.0,50.4,100.0,,,,53.4,-21.4,2.6,→ FLAT,0.0,perimeter,100.0,0,0,0.0,59.8,64.7,8.3,35.1,64.9,26.2,45.9,39.3,56.2,,-1.7,-1.7,2026-02-25 16:39 PST,Big East
176,Towson Tigers,119,Western Athletic Conference,7,0-1,0-0,0-1,-9.6,99.6,109.2,65.5,0.2577,-0.36,0.257,0.0,0.0,-12.7,0-0,0-1,0-0,0-0,,,0.0,41.6,C-,45.0,37.7,0.0,56.8,100.0,,,,,-21.6,2.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,39.7,54.9,7.9,31.0,69.0,37.9,22.4,30.8,72.7,,-9.4,-9.4,2026-02-25 16:39 PST,Western Athletic Conference
177,Youngstown State Penguins,2754,Horizon League,8,2-0,2-0,0-0,-10.1,91.7,101.8,67.2,0.2312,0.94,0.756,1.0,0.0,5.35,1-0,0-0,0-0,0-0,1.0,22.7,0.0,51.5,C-,71.0,62.0,0.0,53.6,100.0,,,,,-22.1,1.9,→ FLAT,0.0,balanced,100.0,0,0,0.0,47.0,57.0,25.2,20.0,80.0,52.0,40.0,25.0,65.4,,21.4,21.4,2026-02-25 16:39 PST,Horizon League
178,UL Monroe Warhawks,2433,Mid-Eastern Athletic Conference,9,0-2,0-2,0-0,-10.7,134.8,145.5,70.6,0.2935,-0.04,0.281,0.0,0.0,12.67,0-1,0-0,0-0,0-0,0.0,,0.0,47.5,C-,59.5,47.0,0.0,53.6,100.0,,,,,-22.7,1.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,58.9,59.2,19.5,37.1,62.9,46.8,35.5,40.9,72.4,,-5.9,-5.9,2026-02-25 16:39 PST,Mid-Eastern Athletic Conference
179,Bradley Braves,71,Ohio Valley Conference,10,1-2,1-0,0-2,-10.7,123.0,133.7,72.6,0.277,0.93,0.289,0.333,0.0,26.08,1-1,0-0,0-0,0-0,0.5,26.2,0.0,51.9,C-,80.1,52.1,0.0,52.8,100.0,,,,62.7,-22.7,1.3,→ FLAT,0.0,perimeter,100.0,0,0,0.0,50.0,60.6,15.5,37.5,62.5,34.3,47.1,36.4,66.7,,6.0,6.0,2026-02-25 16:39 PST,Ohio Valley Conference
180,Michigan State Spartans,127,Pac-12,7,2-0,2-0,0-0,-10.7,112.1,122.8,62.3,0.2595,0.96,0.75,1.0,0.0,20.0,1-0,0-0,0-0,0-0,1.0,24.9,0.0,46.6,C-,80.0,27.8,0.0,66.4,100.0,,,,,-22.7,1.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,43.6,61.8,15.0,34.9,65.1,45.5,27.3,26.7,72.0,,22.4,22.4,2026-02-25 16:39 PST,Pac-12
181,Morehead State Eagles,2413,Southland Conference,7,3-0,1-0,2-0,-11.0,106.2,117.2,63.0,0.2435,0.91,0.545,1.0,0.287,-2.0,0-0,1-0,0-0,1-0,,6.9,0.0,53.8,C-,58.9,59.4,0.0,87.5,44.0,,,,64.3,-38.2,16.2,→ FLAT,0.0,balanced,-0.0,0,0,0.0,42.6,51.9,10.2,31.4,68.6,40.7,22.2,33.3,81.8,1.0,13.6,13.6,2026-02-25 16:39 PST,Southland Conference
182,Mississippi State Bulldogs,344,Patriot League,3,1-1,1-0,0-1,-11.5,110.8,122.3,69.7,0.2431,-0.93,0.271,0.5,0.0,-7.4,0-0,0-0,0-0,0-1,,,1.0,39.9,C-,45.8,38.9,0.0,48.0,100.0,,,,,-23.5,0.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.2,49.5,8.2,40.5,59.5,43.5,47.8,30.3,56.7,,-1.0,-1.0,2026-02-25 16:39 PST,Patriot League
183,Campbell Fighting Camels,2097,Western Athletic Conference,8,1-1,1-1,0-0,-11.5,104.5,116.0,65.7,0.2314,-0.14,0.307,0.5,0.0,10.1,0-1,0-0,0-0,0-0,0.0,,0.0,47.9,C-,58.0,54.6,0.0,60.8,100.0,,,,,-23.5,0.5,→ FLAT,0.0,balanced,50.0,0,0,0.0,44.9,50.1,10.2,17.6,82.4,32.2,28.8,41.2,78.9,0.5,-3.0,-3.0,2026-02-25 16:39 PST,Western Athletic Conference
184,Arkansas Razorbacks,8,Patriot League,4,1-1,1-0,0-1,-11.7,131.2,142.9,64.7,0.2724,0.54,0.736,0.5,0.0,3.42,0-0,1-0,0-0,0-0,,1.4,0.0,40.6,C-,54.7,30.4,0.0,50.4,100.0,,,,57.7,-23.7,0.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,59.0,52.9,7.6,35.5,64.5,41.0,29.5,44.4,88.0,,4.9,4.9,2026-02-25 16:39 PST,Patriot League
185,Charleston Southern Buccaneers,2127,6,8,1-1,1-1,0-0,-11.7,111.7,123.4,73.7,0.2413,-0.79,0.223,0.5,0.0,-4.35,0-0,0-0,0-0,0-1,,,1.0,45.7,C-,47.5,60.9,0.0,44.8,100.0,,,,,-23.7,0.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,65.3,53.7,24.2,23.1,76.9,35.5,48.4,43.3,68.2,,-0.6,-0.6,2026-02-25 16:39 PST,6
186,Massachusetts Minutemen,113,Mid-American Conference,8,0-3,0-2,0-1,-12.1,85.9,98.0,71.4,0.1801,-1.52,0.461,0.0,0.0,-11.6,0-0,0-0,0-1,0-1,,,1.0,47.7,D,43.4,76.7,0.0,49.6,100.0,,,,,-24.1,-0.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.5,50.9,19.4,36.7,63.3,23.2,39.1,29.6,81.2,,-9.3,-9.3,2026-02-25 16:39 PST,Mid-American Conference
187,Louisville Cardinals,97,Big East,8,1-2,1-0,0-2,-12.4,104.0,116.4,66.7,0.2149,-0.74,0.388,0.333,0.0,-21.1,0-0,0-0,0-0,1-1,,-33.2,1.0,43.8,D,27.9,65.0,0.0,56.0,100.0,,,,43.6,-24.4,-0.4,→ FLAT,0.0,perimeter,100.0,0,0,0.0,49.3,43.6,15.2,39.0,61.0,16.4,58.2,35.9,72.7,,5.2,5.2,2026-02-25 16:39 PST,Big East
188,Missouri Tigers,142,Patriot League,5,2-1,2-0,0-1,-12.8,115.4,128.2,66.3,0.2298,0.36,0.657,0.667,0.0,9.17,1-0,0-0,0-1,0-0,1.0,20.6,0.0,50.5,D,72.5,60.2,0.0,51.2,100.0,,,,55.4,-24.8,-0.8,→ FLAT,0.0,interior,100.0,0,0,0.0,50.9,54.2,12.6,30.0,70.0,40.0,30.9,23.5,77.3,,-5.1,-5.1,2026-02-25 16:39 PST,Patriot League
189,UNC Wilmington Seahawks,350,Western Athletic Conference,9,2-0,1-0,1-0,-12.9,100.2,113.1,63.2,0.199,0.54,0.693,1.0,0.0,2.92,0-0,1-0,0-0,0-0,,1.4,0.0,45.0,D,60.1,45.9,0.0,64.0,100.0,,,,,-24.9,-0.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.4,55.2,13.5,39.1,60.9,54.1,42.6,34.6,60.6,,10.8,10.8,2026-02-25 16:39 PST,Western Athletic Conference
190,Loyola Chicago Ramblers,2350,Big Ten,7,0-2,0-0,0-2,-13.1,100.6,113.7,65.5,0.1966,-0.25,0.085,0.0,0.0,8.7,0-1,0-0,0-0,0-0,0.0,,0.0,50.3,D,57.2,63.7,0.0,71.2,100.0,,,,43.3,-25.1,-1.1,→ FLAT,0.0,perimeter,0.0,0,0,0.0,44.7,46.3,18.1,28.1,71.9,24.6,45.6,34.6,71.4,,-4.6,-4.6,2026-02-25 16:39 PST,Big Ten
191,Coppin State Eagles,2154,Southern Conference,5,2-0,1-0,1-0,-13.2,86.4,99.6,72.3,0.1631,0.3,0.734,1.0,0.0,-6.7,0-0,0-0,1-0,0-0,,-6.7,0.0,44.2,D,52.1,50.2,0.0,69.6,100.0,,,,58.2,-25.2,-1.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.7,55.7,26.9,34.3,65.7,87.0,41.3,26.3,70.0,,3.0,3.0,2026-02-25 16:39 PST,Southern Conference
192,Nicholls Colonels,2447,Horizon League,9,1-2,0-0,1-2,-13.2,71.0,84.2,66.6,0.1234,0.13,0.555,0.333,0.0,3.38,0-1,0-0,0-0,1-0,0.0,-8.6,0.0,46.3,D,53.5,84.3,0.0,28.0,100.0,,,,22.4,-25.2,-1.2,→ FLAT,0.0,balanced,-33.3,0,0,0.0,40.2,49.2,21.8,34.1,65.9,11.5,45.9,17.9,57.1,0.0,-5.2,-5.2,2026-02-25 16:39 PST,Horizon League
193,Oklahoma Sooners,201,Patriot League,6,1-2,1-1,0-1,-13.4,120.2,133.6,65.2,0.2287,0.02,0.836,0.333,0.0,0.3,0-0,0-1,1-0,0-0,,-3.8,0.0,46.0,D,51.3,62.4,0.0,44.0,100.0,,,,70.9,-25.4,-1.4,→ FLAT,0.0,interior,50.0,0,0,0.0,64.0,49.4,13.6,39.3,60.7,43.9,33.3,68.4,72.0,,-21.2,-21.2,2026-02-25 16:39 PST,Patriot League
194,Miami Hurricanes,2390,Big East,9,2-1,1-0,1-1,-13.8,110.8,124.6,70.7,0.2059,0.77,0.814,0.667,0.0,21.75,1-1,0-0,0-0,0-0,0.5,10.5,0.0,53.0,D,75.7,69.7,0.0,53.6,100.0,,,,73.5,-25.8,-1.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,60.2,55.4,26.0,38.1,61.9,32.2,35.6,42.9,63.2,0.5,-1.5,-1.5,2026-02-25 16:39 PST,Big East
195,Gonzaga Bulldogs,2250,America East Conference,7,2-0,1-0,1-0,-13.8,91.6,105.4,63.0,0.1661,0.04,0.826,1.0,0.0,-20.0,0-0,0-0,0-0,1-0,,-25.5,0.0,38.4,D,38.8,37.2,0.0,71.2,100.0,,,,59.7,-25.8,-1.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.3,52.8,6.7,40.6,59.4,51.8,33.9,26.3,62.1,,23.4,23.4,2026-02-25 16:39 PST,America East Conference
196,Northeastern Huskies,111,Western Athletic Conference,10,0-2,0-2,0-0,-14.1,138.9,153.0,68.2,0.2475,-0.64,0.104,0.0,0.0,17.53,0-1,0-0,0-1,0-0,0.0,,0.0,37.4,D,62.3,18.5,0.0,49.6,100.0,,,,,-26.1,-2.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.2,58.1,9.3,31.6,68.4,18.5,35.4,26.1,66.7,,-17.7,-17.7,2026-02-25 16:39 PST,Western Athletic Conference
197,Incarnate Word Cardinals,2916,Horizon League,10,1-2,0-1,1-1,-14.1,82.1,96.2,65.3,0.1391,0.63,0.246,0.333,0.0,15.42,1-0,0-1,0-0,0-0,1.0,25.3,0.0,52.1,D,80.4,69.9,0.0,58.4,100.0,,,,45.7,-26.1,-2.1,→ FLAT,0.0,balanced,-50.0,0,0,0.0,38.2,52.6,18.5,25.7,74.3,29.4,37.3,26.3,66.7,,-3.0,-3.0,2026-02-25 16:39 PST,Horizon League
198,Boise State Broncos,68,Independents,3,2-1,2-0,0-1,-14.2,104.4,118.6,65.4,0.1875,1.75,0.848,0.667,0.0,17.23,2-0,0-0,0-0,0-0,1.0,23.0,0.0,51.8,D,79.0,64.9,0.0,55.2,100.0,,,,56.1,-26.2,-2.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,51.9,60.5,18.9,28.6,71.4,35.8,39.6,23.8,89.5,,-4.2,-4.2,2026-02-25 16:39 PST,Independents
199,UNC Asheville Bulldogs,2427,6,9,1-1,1-0,0-1,-14.3,107.9,122.2,67.0,0.1929,0.9,0.539,0.5,0.0,1.3,1-0,0-0,0-0,0-0,1.0,17.5,0.0,42.7,D,67.1,43.2,0.0,47.2,100.0,,,,29.5,-26.3,-2.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,51.5,52.2,11.6,26.3,73.7,21.5,20.0,38.5,50.0,,-19.7,-19.7,2026-02-25 16:39 PST,6
200,Southern Indiana Screaming Eagles,88,Southland Conference,8,2-1,0-0,2-1,-14.4,106.4,120.8,64.7,0.1885,0.28,0.455,0.667,0.0,7.5,0-1,0-0,1-0,0-0,0.0,-4.5,0.0,45.7,D,59.0,58.7,0.0,50.4,100.0,,,,66.6,-26.4,-2.4,→ FLAT,0.0,balanced,-66.7,0,0,0.0,46.6,52.0,14.7,33.3,66.7,24.1,34.5,30.0,64.3,,6.9,6.9,2026-02-25 16:39 PST,Southland Conference
201,Wagner Seahawks,2681,Sun Belt Conference,6,2-1,0-0,2-1,-14.6,84.3,98.9,61.2,0.1374,0.42,0.847,0.667,0.164,2.33,0-0,0-0,1-0,0-0,,-2.6,0.0,41.2,D,56.6,52.7,0.0,46.9,38.2,,,,40.3,-48.0,18.8,→ FLAT,0.0,balanced,-66.7,0,0,0.0,46.1,61.2,23.0,28.2,71.8,45.1,52.9,25.9,78.3,,-3.6,-3.6,2026-02-25 16:39 PST,Sun Belt Conference
202,Illinois Fighting Illini,356,Pac-12,8,1-1,0-0,1-1,-14.8,106.6,121.4,70.3,0.1832,-0.99,0.47,0.5,0.0,-35.8,0-0,0-0,0-0,0-1,,,1.0,38.3,D,32.4,34.8,0.0,79.2,100.0,,,,42.4,-26.8,-2.8,→ FLAT,0.0,balanced,-50.0,0,0,0.0,50.0,43.9,12.6,46.5,53.5,44.9,60.9,31.0,80.6,,51.8,51.8,2026-02-25 16:39 PST,Pac-12
203,North Carolina Tar Heels,153,Big East,10,2-1,1-0,1-1,-14.9,108.9,123.8,62.8,0.1862,0.66,0.612,0.667,0.0,-26.08,0-0,1-0,0-0,1-0,,5.2,0.0,38.3,D,41.8,40.3,0.0,56.8,100.0,,,,58.9,-26.9,-2.9,→ FLAT,0.0,perimeter,50.0,0,0,0.0,60.7,54.6,13.6,21.9,78.1,33.9,39.3,36.4,47.4,,-9.0,-9.0,2026-02-25 16:39 PST,Big East
204,Sacramento State Hornets,16,Conference USA,4,0-2,0-2,0-0,-14.9,99.6,114.5,69.0,0.1675,-0.86,0.303,0.0,0.0,-16.42,0-0,0-0,0-0,0-1,,,1.0,43.3,D,40.6,59.0,0.0,61.6,100.0,,,,,-26.9,-2.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.3,50.5,11.0,17.9,82.1,60.0,34.5,31.6,84.8,,-9.8,-9.8,2026-02-25 16:39 PST,Conference USA
205,Saint Mary's Gaels,2608,America East Conference,8,2-0,0-0,2-0,-15.1,128.2,143.3,65.5,0.2175,0.97,0.921,1.0,0.0,27.6,1-0,0-0,0-0,0-0,1.0,26.8,0.0,46.5,D,90.6,29.4,0.0,64.8,100.0,,,,77.3,-27.1,-3.1,→ FLAT,0.0,balanced,-100.0,0,0,0.0,62.7,63.1,16.3,34.2,65.8,20.3,33.9,50.0,75.0,,14.4,14.4,2026-02-25 16:39 PST,America East Conference
206,Maryland Terrapins,120,Pac-12,9,1-2,1-0,0-2,-15.3,73.4,88.7,37.0,0.1018,-0.17,0.042,0.333,0.0,12.7,0-1,0-0,0-0,0-0,0.0,,0.0,49.5,D,59.5,81.1,0.0,56.0,100.0,,,,37.3,-27.3,-3.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,34.2,54.8,24.2,13.3,86.7,21.1,63.2,25.0,75.0,0.5,0.5,0.5,2026-02-25 16:39 PST,Pac-12
207,Jacksonville State Gamecocks,55,Missouri Valley Conference,11,0-2,0-0,0-2,-15.5,114.2,129.7,66.8,0.1879,-0.19,0.36,0.0,0.0,0.65,0-1,0-0,0-0,0-0,0.0,,0.0,49.4,D,52.6,65.4,0.0,72.0,100.0,,,,61.5,-27.5,-3.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.3,52.2,11.6,25.9,74.1,30.0,35.0,38.1,77.8,,-7.2,-7.2,2026-02-25 16:39 PST,Missouri Valley Conference
208,Quinnipiac Bobcats,2514,Metro Atlantic Athletic Conference,9,0-1,0-1,0-0,-16.2,121.8,138.0,65.9,0.1922,-0.14,0.301,0.0,0.0,14.6,0-1,0-0,0-0,0-0,0.0,,0.0,35.7,D,60.6,18.0,0.0,56.8,100.0,,,,,-28.2,-4.2,→ FLAT,0.0,interior,0.0,0,0,,51.6,55.6,13.5,53.1,46.9,42.9,34.9,31.8,51.9,,,,2026-02-25 16:39 PST,Metro Atlantic Athletic Conference
209,Arizona State Sun Devils,9,Southeastern Conference,9,1-2,1-0,0-2,-16.2,101.0,117.2,72.0,0.1531,-1.5,0.162,0.333,0.0,-11.28,0-0,0-0,0-1,0-1,,,1.0,45.6,D,43.6,74.6,0.0,49.6,100.0,,,,50.5,-28.2,-4.2,→ FLAT,0.0,interior,100.0,0,0,0.0,50.0,42.2,17.1,23.5,76.5,37.7,32.8,25.0,73.9,0.5,0.0,0.0,2026-02-25 16:39 PST,Southeastern Conference
210,New Haven Chargers,2441,Sun Belt Conference,7,2-1,1-1,1-0,-16.2,100.6,116.8,62.4,0.1522,-0.18,0.272,0.667,0.022,-3.33,0-0,1-0,0-0,0-1,,2.0,1.0,46.3,D,54.4,64.9,0.0,59.0,40.4,,,,64.0,-39.1,6.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,54.7,50.8,9.7,20.0,80.0,30.2,58.5,32.3,56.2,,7.3,7.3,2026-02-25 16:39 PST,Sun Belt Conference
211,South Carolina State Bulldogs,2569,Southern Conference,6,1-3,1-2,0-1,-16.3,110.0,126.3,50.2,0.1695,0.08,0.242,0.25,-0.112,6.57,0-0,1-2,0-0,0-0,,5.7,0.0,45.7,D,57.8,61.2,0.0,53.3,17.4,100.0,56.6,0.0,58.1,-50.9,18.3,→ FLAT,0.0,interior,33.3,0,0,0.0,51.4,54.5,13.6,40.0,60.0,43.2,21.6,0.0,62.5,,-3.3,-3.3,2026-02-25 16:39 PST,Southern Conference
212,Washington State Cougars,265,America East Conference,9,1-1,1-1,0-0,-16.8,110.7,127.5,62.7,0.1645,-0.41,0.079,0.5,0.0,11.05,0-0,0-1,0-0,0-0,,,0.0,44.1,D,58.6,58.0,0.0,49.6,100.0,,,,,-28.8,-4.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,50.0,57.4,15.7,36.0,64.0,22.8,33.3,36.8,76.9,,0.8,0.8,2026-02-25 16:39 PST,America East Conference
213,Texas A&M-Corpus Christi Islanders,357,Horizon League,11,1-2,0-1,1-1,-17.4,85.2,102.6,67.0,0.1055,-0.08,0.693,0.333,0.0,-6.28,0-1,0-0,0-0,1-0,0.0,-29.8,0.0,45.6,D,42.5,80.1,0.0,53.6,100.0,,,,32.8,-29.4,-5.4,→ FLAT,0.0,interior,-50.0,0,0,0.0,58.0,45.6,24.7,31.2,68.8,40.0,16.0,50.0,75.0,,-19.8,-19.8,2026-02-25 16:39 PST,Horizon League
214,Mercyhurst Lakers,2385,Sun Belt Conference,8,1-1,1-1,0-0,-17.6,124.6,142.2,66.5,0.1795,-0.1,0.742,0.5,0.0,-9.32,1-0,0-0,0-0,0-1,1.0,15.4,1.0,35.1,D,58.1,12.9,0.0,70.4,100.0,,,,,-29.6,-5.6,→ FLAT,0.0,balanced,50.0,0,0,0.0,58.7,52.5,11.6,37.9,62.1,33.3,28.6,33.3,81.0,,3.7,3.7,2026-02-25 16:39 PST,Sun Belt Conference
215,West Virginia Mountaineers,277,Southeastern Conference,10,0-3,0-1,0-2,-17.6,103.0,120.6,67.3,0.1401,-1.78,0.285,0.0,0.0,-16.95,0-0,0-0,0-0,0-2,,,2.0,45.7,D,38.1,75.5,0.0,60.0,100.0,,,,51.2,-29.6,-5.6,→ FLAT,0.0,perimeter,0.0,0,0,0.0,57.4,43.0,15.2,36.4,63.6,17.6,45.6,38.7,50.0,,-9.0,-9.0,2026-02-25 16:39 PST,Southeastern Conference
216,Pacific Tigers,279,America East Conference,10,0-2,0-0,0-2,-17.7,115.9,133.6,63.8,0.1632,-0.02,0.174,0.0,0.0,31.6,0-1,0-0,0-0,0-0,0.0,,0.0,44.9,D,70.3,55.0,0.0,47.2,100.0,,,,46.6,-29.7,-5.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.0,58.9,24.6,27.8,72.2,32.7,26.5,38.5,68.8,,-25.5,-25.5,2026-02-25 16:39 PST,America East Conference
217,Washington Huskies,264,Pac-12,10,1-1,0-0,1-1,-17.7,98.4,116.1,68.7,0.1299,-0.39,0.744,0.5,0.0,-6.52,0-0,0-0,1-1,0-0,,-6.8,0.0,42.6,D,49.3,61.5,0.0,53.6,100.0,,,,49.3,-29.7,-5.7,→ FLAT,0.0,interior,-50.0,0,0,0.0,56.2,54.0,14.7,20.6,79.4,37.5,33.9,36.8,76.2,,-7.0,-7.0,2026-02-25 16:39 PST,Pac-12
218,Kentucky Wildcats,96,Patriot League,7,1-2,0-1,1-1,-17.7,83.9,101.6,67.7,0.0996,-0.4,0.823,0.333,0.0,-6.9,0-0,0-0,1-0,0-1,,-4.8,1.0,43.4,D,47.5,71.4,0.0,50.4,100.0,,,,48.3,-29.7,-5.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,44.7,51.1,21.2,37.5,62.5,27.3,37.9,28.0,72.2,,-6.8,-6.8,2026-02-25 16:39 PST,Patriot League
219,Ohio State Buckeyes,194,Pac-12,11,1-1,1-0,0-1,-18.0,112.6,130.6,63.9,0.1538,-0.01,0.25,0.5,0.0,14.45,0-1,0-0,0-0,0-0,0.0,,0.0,37.4,D,60.5,32.1,0.0,53.6,100.0,,,,,-30.0,-6.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,48.1,55.9,8.3,15.4,84.6,32.7,42.3,18.2,58.8,,7.5,7.5,2026-02-25 16:39 PST,Pac-12
220,Lamar Cardinals,2320,Horizon League,12,0-3,0-2,0-1,-18.1,69.3,87.4,65.5,0.0649,-0.72,0.445,0.0,0.0,8.5,0-1,0-0,0-1,0-0,0.0,,0.0,44.4,F,57.1,72.8,0.0,52.0,100.0,,,,22.6,-30.1,-6.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,39.3,52.7,21.6,27.8,72.2,19.6,41.1,17.4,72.7,,-8.6,-8.6,2026-02-25 16:39 PST,Horizon League
